N,P,K,temperature,humidity,ph,rainfall,moisture_index,P_to_K,ph_dev,label
70,68,55,42.84609252,94.63548176,6.691202286,78.80996390000001,8.917205982778155,1.236363613884298,0.19120228600000022,papaya
59,62,52,43.67549305,93.10887229,6.608667683999999,103.8235658,9.176565894512226,1.1923076693786987,0.10866768399999938,papaya
60,58,51,42.07213781,92.92203105,6.840802254,165.7412972,9.642253816485068,1.137254879661669,0.34080225399999975,papaya
42,60,47,33.46873719,92.12746225,6.834808347999999,136.8277041,9.441974904204457,1.2765957175192402,0.33480834799999926,papaya
35,66,47,31.7018373,91.66232213,6.953439161,48.83810592,8.406845638256888,1.4042552892711642,0.45343916100000037,papaya
34,65,48,41.41968393,90.03863107,6.665024507999999,199.3096432,9.795154146258065,1.3541666384548618,0.16502450799999924,papaya
36,54,46,42.54744013,94.94482086,6.662875839,214.41038480000003,9.921236875959687,1.1739130179584127,0.1628758389999998,papaya
39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,8.704207280464416,1.2307692071005922,0.17869578799999974,papaya
37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,9.898205404511831,1.1063829551833415,0.04277684000000015,papaya
33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,9.88729482011725,1.021739108223063,0.3394438329999998,papaya
34,48,48,41.04224355,91.37258067,6.805277038,181.527598,9.716413425675988,0.9999999791666672,0.30527703799999983,papaya
49,54,50,25.62446619,93.18240298,6.762522087000001,97.26336657,9.112091642942957,1.0799999784000005,0.2625220870000007,papaya
40,65,49,35.32876402,91.06138506,6.678449317999999,163.9069365,9.61089964336369,1.3265305851728453,0.1784493179999993,papaya
68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,8.673693348303626,1.0612244681382763,0.07719217500000042,papaya
50,46,52,31.18298415,90.21646909,6.734005647999999,54.01872359,8.491747889569256,0.8846153676035506,0.23400564799999923,papaya
65,63,50,31.88342554,91.3256535,6.524459342,79.27201575,8.887455024095384,1.2599999748000006,0.024459342000000106,papaya
40,49,47,42.93368602,91.1756748,6.501521192,246.36132680000003,10.019631922562533,1.0425531693073795,0.0015211920000002266,papaya
42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,9.991384527776637,1.104166643663195,0.25847956900000035,papaya
49,55,51,24.87212063,93.90560147,6.676578778,135.16945249999998,9.448898012466197,1.0784313514033068,0.17657877799999966,papaya
59,62,49,43.36051537,93.35191636,6.941496806,114.778071,9.279470169923998,1.2653060966264063,0.44149680599999996,papaya
63,58,47,26.83054058,90.75379971,6.864143752,144.66564440000005,9.482651686011618,1.2340425269352655,0.3641437520000004,papaya
70,65,52,30.42012134,93.12659793,6.583528529,75.95295,8.864215273099013,1.249999975961539,0.08352852899999963,papaya
63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,9.287129958800966,0.9615384430473377,0.2517476089999997,papaya
40,64,47,32.50037548,93.47888842,6.893509446,71.73759526,8.810899680001214,1.3617020986871895,0.3935094460000004,papaya
63,58,50,43.03714283,94.6428898,6.720744449,41.5856585,8.278120160618148,1.1599999768000004,0.22074444899999968,papaya
45,58,49,30.10773379,90.34546355,6.827812549,75.24521981,8.82454027340944,1.1836734452311541,0.3278125489999999,papaya
66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,9.011291785302724,1.4680850751471262,0.41229969499999974,papaya
54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,9.487119746098612,1.2884615136834325,0.08610733500000034,papaya
69,67,52,27.71948962,94.43877142,6.827305908,82.83061083,8.964877221599302,1.2884615136834325,0.3273059079999996,papaya
67,68,49,35.26824831,92.38282957,6.821774589,149.8488208,9.535640292421634,1.3877550737192843,0.32177458900000033,papaya
45,57,47,23.16855863,90.78821158,6.656458831,161.68920930000004,9.594273600293464,1.2127659316432782,0.15645883100000013,papaya
56,50,52,33.08706051,92.25197542,6.770384816,88.1300769,9.00346055718268,0.9615384430473377,0.270384816,papaya
70,50,53,37.4620912,90.44967809,6.933809742999999,172.3458448,9.654360983721311,0.9433962086151659,0.4338097429999994,papaya
44,47,45,38.73218907,94.73613484,6.579441304,218.142147,9.936290787485907,1.0444444212345685,0.07944130400000038,papaya
50,60,47,32.57720726,92.74889453,6.92791761,93.7942847,9.071114651011689,1.2765957175192402,0.4279176099999997,papaya
52,51,53,38.38231475,93.10378595,6.985804083,210.2735346,9.882175156085609,0.9622641327874693,0.48580408299999966,papaya
35,68,45,42.93605359,90.09448142,6.612429546,234.8466111,9.959838757017694,1.511111077530865,0.11242954600000044,papaya
68,69,52,25.65492304,92.74501561,6.813383387000001,52.95477913,8.499495877068023,1.326923051405326,0.3133833870000009,papaya
32,55,52,37.58899717,91.99740365,6.967759599999999,159.6577388,9.594860826996516,1.0576922873520715,0.46775959999999905,papaya
32,55,51,29.60718808,93.15642801,6.57398033,62.68710535,8.672607098754277,1.0784313514033068,0.07398033000000037,papaya
48,62,47,25.34756111,93.02871078,6.803094965,174.40123369999995,9.694328382950333,1.3191489081032148,0.30309496499999966,papaya
39,69,53,25.9300384,93.02357765,6.964955435,241.8202079,10.021091944988978,1.301886767888929,0.46495543500000025,papaya
49,61,45,32.76795887,94.57377401,6.764213299,240.4795923,10.032059406413449,1.3555555254320995,0.2642132989999997,papaya
48,57,54,29.02328049,90.20396783,6.617703177999999,126.8069869,9.344826977847084,1.055555536008231,0.1177031779999993,papaya
69,66,49,40.00439101,90.17015833,6.52711001,92.11877372,9.024897678879528,1.3469387480216584,0.02711001000000035,papaya
53,55,55,33.32315744,91.25271223,6.709668804,234.496633,9.971120675920298,0.9999999818181822,0.20966880399999965,papaya
38,61,52,31.22790131,94.94021378,6.620729882000001,46.44279118,8.391695391055682,1.173076900517752,0.1207298820000009,papaya
57,64,55,26.68386496,92.9585411,6.583760498999999,62.50689682,8.667602584849982,1.1636363424793392,0.08376049899999938,papaya
51,57,55,24.70528368,90.14732171,6.6764073370000006,108.4103158,9.187470807172211,1.0363636175206616,0.17640733700000055,papaya
56,65,45,38.2016825,93.97379963,6.751298936,218.09088140000003,9.9279766707553,1.4444444123456799,0.2512989360000004,papaya
54,66,52,36.56769731,93.79503425,6.867554147000001,104.4218596,9.189653047008731,1.2692307448224858,0.3675541470000008,papaya
58,55,47,26.05375792,93.69111672,6.7424900270000006,240.6863901,10.023542523958591,1.1702127410593035,0.24249002700000055,papaya
68,70,54,31.29986342,92.76039164,6.986228647000001,54.77830202,8.53351068380612,1.2962962722908098,0.4862286470000008,papaya
42,59,55,40.10207731,94.35110201,6.979102243,149.1199989,9.551845367845514,1.0727272532231409,0.4791022429999998,papaya
43,64,47,38.58954491,91.58076549,6.8256647820000005,102.2708231,9.1449524519925,1.3617020986871895,0.3256647820000005,papaya
35,67,49,41.31330062,91.1508798,6.617066674,239.7427554,9.992128409053633,1.3673469108704712,0.11706667400000015,papaya
56,59,55,37.03551903,91.79430166,6.551892637999999,188.5181422,9.758802255089465,1.0727272532231409,0.0518926379999991,papaya
39,64,53,23.012401800000006,91.07355541,6.598860305,208.3357976,9.85087137334378,1.2075471470274124,0.09886030499999965,papaya
18,30,29,26.762749300000007,92.86056895,6.4200187170000005,224.5903664,9.945425206297568,1.0344827229488716,0.07998128299999951,coconut
37,23,28,25.61294367,94.3138837,5.7400545670000005,224.3206759,9.959752290365895,0.8214285420918378,0.7599454329999995,coconut
13,28,33,28.130115000000004,95.64807631,5.686972967000001,151.0761899,9.578529063413493,0.8484848227731873,0.8130270329999991,coconut
2,21,35,25.02887163,91.53720922,6.293662362999999,179.8248944,9.70878986530328,0.5999999828571434,0.20633763700000074,coconut
10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,9.80400163753773,0.5142856995918372,0.11802453499999999,coconut
7,11,32,29.25902906,95.11294697,5.542169138999999,184.7624496,9.774192947515514,0.34374998925781286,0.9578308610000006,coconut
39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,9.557117147593646,0.1612903173777317,0.9480368160000001,coconut
34,6,27,25.84726298,90.92669463,5.8607404810000014,147.8888994,9.506589303495803,0.22222221399176983,0.6392595189999986,coconut
31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,9.69710182524707,1.0344827229488716,0.9411929370000003,coconut
25,7,35,28.38503882,99.18843684,5.55771171,189.67113490000003,9.842366299715167,0.19999999428571447,0.9422882899999996,coconut
16,18,26,28.43647052,91.81320717,5.568365926,145.54144130000003,9.500291855008967,0.6923076656804744,0.9316340739999998,coconut
26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,9.866525381710677,0.30303029384756686,0.42928213999999976,coconut
27,8,32,27.00648436,96.46168931,5.627860548999998,144.3331315,9.541341791494077,0.24999999218750027,0.8721394510000016,coconut
37,18,30,27.63551259,99.34854917,6.38488418,157.91715369999997,9.660768655053795,0.5999999800000007,0.11511581999999976,coconut
19,15,34,26.29644905,99.65809151,5.6858890660000005,215.9195049,9.97669738975716,0.44117645761245716,0.8141109339999995,coconut
0,19,33,27.1326009,95.23797989,6.234458417000001,204.7206567,9.878076498453899,0.5757575583103771,0.2655415829999992,coconut
31,20,26,25.56567803,97.61361544,6.443168642000001,199.7936345,9.878353266451327,0.7692307396449716,0.05683135799999928,coconut
9,17,32,25.94951662,93.40548703,5.842317989,172.0540491,9.684820980308007,0.5312499833984381,0.6576820110000003,coconut
22,11,29,28.03380598,95.01630593,5.955742971,218.0055713,9.938617412291599,0.37931033174791956,0.5442570289999997,coconut
31,6,26,29.12859129,91.30924833,5.741367375,157.2388553,9.572087747354926,0.23076922189349144,0.7586326249999997,coconut
34,6,30,27.0828252,97.00155491,5.948342571,171.7575545,9.720870943460874,0.19999999333333354,0.5516574289999996,coconut
24,6,32,28.11321494,90.01734526,6.387067562,172.48136409999995,9.650355978015648,0.1874999941406252,0.11293243799999964,coconut
1,8,26,27.5136304,94.18955816,5.562911913,156.6732553,9.599539550363124,0.30769229585798863,0.9370880870000002,coconut
31,13,33,27.63834933,95.48763389,5.85971872,205.5463111,9.884719066321285,0.3939393820018369,0.64028128,coconut
10,9,28,29.01256899,94.01014388,6.282955072999999,150.05003119999995,9.554442358057406,0.32142855994898,0.21704492700000078,coconut
36,27,26,26.58413917,95.78923137,6.25449571,171.6262299,9.707530127120707,1.0384614985207115,0.2455042900000004,coconut
38,24,33,28.28905147,97.00396405,5.973853124,142.9403233,9.537251185146758,0.7272727052341605,0.5261468760000003,coconut
11,6,25,28.69164799,96.65248672,6.081568052000001,178.9635457,9.758361875156387,0.23999999040000036,0.4184319479999994,coconut
16,14,30,29.70931288,96.30484325,6.37466756,209.84539930000005,9.913939158043041,0.4666666511111116,0.1253324400000002,coconut
33,14,35,27.14865285,96.66355213,6.027707171,149.2433497,9.576883922601748,0.39999998857142893,0.4722928289999997,coconut
16,6,29,29.28725038,91.95614918,5.868285082000001,132.1491176,9.405325075949888,0.20689654458977433,0.6317149179999992,coconut
32,11,31,25.06871967,93.31410447,6.205931637999999,134.84190690000003,9.440153773296824,0.3548386982310097,0.29406836200000086,coconut
38,14,30,26.92449525,91.20106019,5.5707453860000005,194.9022136,9.785620742266254,0.4666666511111116,0.9292546139999995,coconut
8,6,33,28.27804288,93.64761266,6.095261012999999,171.9457959,9.686780324393455,0.18181817630854014,0.4047389870000009,coconut
23,6,33,29.18032562,92.73041222,6.025789594,204.9603677,9.8525657357519,0.18181817630854014,0.4742104060000001,coconut
29,25,35,28.3575072,91.64509299,5.542873799,160.73069909999995,9.597721605730703,0.7142856938775517,0.9571262010000003,coconut
24,14,33,29.38072512,93.27565685,6.366219551,218.5241851,9.922504915848798,0.42424241138659363,0.13378044899999963,coconut
32,12,30,25.39241091,98.08951196,5.579845008,218.080385,9.970790929155983,0.3999999866666671,0.9201549919999996,coconut
30,25,31,26.31270635,98.62048026,5.804965067,208.1181381,9.92943356126016,0.8064515868886585,0.6950349329999996,coconut
14,21,35,29.52501367,91.91185319,6.121005506,194.3100272,9.790340953478092,0.5999999828571434,0.3789944939999996,coconut
27,22,29,28.83214859,92.17170353,6.000248647,145.41723869999996,9.50333490431206,0.7586206634958391,0.49975135299999973,coconut
40,5,29,28.48444906,97.76865458,5.820978791,160.389421,9.660272528917401,0.17241378715814526,0.6790212090000001,coconut
17,11,32,28.74013335,93.39676499,5.620733794,156.76508230000005,9.591673399630906,0.34374998925781286,0.8792662059999996,coconut
30,30,35,25.00872392,95.59224018,6.001936419,165.8092179,9.670992573950835,0.857142832653062,0.49806358100000026,coconut
28,10,30,29.8690834,91.14723422,6.305740522000001,192.7678575,9.77401972430429,0.33333332222222256,0.19425947799999932,coconut
39,7,29,27.54273211,94.59086121,6.362544111,150.2012138,9.561607069447854,0.24137930202140337,0.13745588899999994,coconut
32,20,35,26.52166434,98.38227669,5.588655387,144.6261698,9.563083225140092,0.5714285551020413,0.9113446129999998,coconut
7,15,32,25.03512351,95.89739958,6.182232762000001,174.796583,9.726961435601686,0.468749985351563,0.3177672379999992,coconut
29,17,29,29.20394909,95.66997327,5.959493188,211.2506267,9.913999201546508,0.5862068763376939,0.5405068120000003,coconut
34,15,34,27.05826457,91.10510371,5.677282677999999,224.70069530000004,9.926831946884473,0.44117645761245716,0.8227173220000008,coconut
14,23,25,26.18552389,96.96637916,5.6121227970000005,135.4186222,9.48281135000902,0.9199999632000014,0.8878772029999995,coconut
18,19,29,27.59376845,92.48519606,6.206077742000001,162.8432736,9.619903211964742,0.655172391200952,0.2939222579999994,coconut
7,21,35,25.76011662,94.65830608,5.764812076,131.24514140000002,9.427421002164698,0.5999999828571434,0.7351879239999999,coconut
24,27,34,28.87862994,95.11320315,6.203376525,145.0583117,9.53227608263947,0.7941176237024229,0.29662347499999964,coconut
39,29,29,26.50908611,94.48414544,6.143662699,199.8778403,9.846191378609133,0.9999999655172426,0.35633730099999994,coconut
29,8,28,26.87037587,91.72546257,6.100429497,214.4128874,9.886754394759226,0.28571427551020445,0.39957050299999963,coconut
10,24,27,27.57283516,94.90485697,5.7084096010000005,145.9298935,9.536073411454412,0.8888888559670793,0.7915903989999995,coconut
0,29,32,28.05912437,98.3670985,5.868255858,171.65163959999995,9.734232678014454,0.9062499716796885,0.6317441419999996,coconut
32,11,31,29.51611558,92.56492864,6.461225827000001,131.2116167,9.404804075029341,0.3548386982310097,0.0387741729999993,coconut
37,10,32,28.96318258,95.16333673,6.165084855,222.803013,9.961929943279877,0.3124999902343753,0.3349151450000001,coconut
20,29,27,25.09897688,92.36099489,6.047044342,157.7592626,9.586843600999003,1.0740740342935542,0.4529556579999996,coconut
31,29,35,27.1872282,92.19906776,6.137102505,141.3220576,9.475068146125562,0.8285714048979599,0.36289749500000035,coconut
17,30,27,29.03065024,90.79093862,5.894027065,205.5720367,9.834409579179084,1.1111110699588491,0.6059729349999996,coconut
1,12,30,27.754298,95.94643831,5.56222383,131.09000759999998,9.439753772820401,0.3999999866666671,0.9377761700000002,coconut
6,13,29,27.31155708,99.96906006,5.832608027999999,201.8258633,9.91231556322451,0.4482758466111777,0.6673919720000008,coconut
15,28,32,28.84270971,99.64328526,6.2185718739999984,224.4016682,10.015078990294594,0.874999972656251,0.28142812600000155,coconut
27,24,29,26.61423461,96.97300803,6.142010637,191.006688,9.826795102143492,0.8275861783590973,0.3579893629999997,coconut
3,23,30,29.70143197,95.65754365,6.078807239,215.1968037,9.932376112898924,0.7666666411111119,0.42119276100000036,coconut
8,26,26,25.54759871,91.64194826,5.702484758,212.867626,9.8786108763733,0.9999999615384629,0.7975152420000002,coconut
20,28,26,26.37978453,91.49882979,5.547594847,167.0470997,9.634667412933103,1.0769230355029602,0.952405153,coconut
26,18,27,27.45907759,92.90736493,5.836075368,142.1430003,9.488512235491562,0.6666666419753096,0.6639246319999996,coconut
1,6,35,27.02269204,95.71935435,6.231662767,147.16824590000004,9.553067965732964,0.1714285665306124,0.26833723299999956,coconut
27,30,31,28.98545306,90.73966792,5.718120393,148.8398374,9.51093946576597,0.9677419042663902,0.7818796069999996,coconut
23,7,34,26.1055118,91.52421214,5.852038202,134.1279669,9.41547932867554,0.20588234688581333,0.6479617979999999,coconut
0,26,31,25.0707247,95.02156793,5.547933273,192.9036306,9.816349191429895,0.8387096503642048,0.9520667270000001,coconut
38,6,25,25.54963273,96.92786777,6.156259104,191.2996157,9.827861867586089,0.23999999040000036,0.3437408959999999,coconut
25,12,26,28.56973521,95.67906668,6.436314406,134.83703480000003,9.465143945049432,0.4615384437869829,0.06368559399999985,coconut
40,5,32,26.07010807,96.7036223,5.981169595,143.533473,9.538291172673402,0.15624999511718765,0.5188304050000001,coconut
0,19,31,25.51791333,94.38420565,6.271952832999999,178.7297725,9.733308038094565,0.6129032060353804,0.2280471670000006,coconut
26,9,32,25.9490364,94.73860514,6.470465614,144.15711090000005,9.522098545624841,0.2812499912109378,0.029534385999999913,coconut
35,30,34,28.2974764,95.41122824,6.141502001,182.4482352,9.7647202025025,0.8823529152249143,0.3584979989999999,coconut
19,30,30,29.56549169,91.40896307,5.826381164,224.83157290000003,9.930743751654935,0.9999999666666678,0.6736188360000002,coconut
31,13,33,29.69952329,95.21224392,6.342463714,148.30036919999995,9.555419103788694,0.3939393820018369,0.15753628600000003,coconut
17,29,26,26.14162144,93.28415295,6.071897347,195.4115025,9.810812704000922,1.1153845724852087,0.42810265299999983,coconut
2,30,30,26.00175125,94.79998418,6.331051715,209.540094,9.896734682962862,0.9999999666666678,0.16894828499999992,coconut
30,13,25,27.15116142,91.48889469,6.413184638,164.9182225,9.62173360005898,0.5199999792000009,0.08681536200000028,coconut
8,15,33,28.97318719,98.09861043,5.50158009,213.9011021,9.951534625703509,0.45454544077135034,0.99841991,coconut
18,12,35,26.13958446,96.38580769,6.338720873,131.3387935,9.446218153124326,0.3428571330612248,0.16127912700000024,coconut
8,28,30,25.51618488,94.33465411,6.015672239,135.1272491,9.453143976084826,0.9333333022222232,0.4843277610000003,coconut
40,22,29,27.55821802,99.98187601,5.735364307,174.62564809999995,9.767690732710927,0.7586206634958391,0.7646356929999998,coconut
27,10,33,27.81132822,97.48410555,6.465906333,154.06212209999995,9.617111837897518,0.30303029384756686,0.034093666999999606,coconut
21,20,31,25.60033702,99.7240104,5.855457599,165.82487319999996,9.713399194853672,0.6451612695109268,0.6445424009999998,coconut
3,9,35,26.91641934,99.84671638,6.318552972999999,225.6323656,10.022587534602751,0.2571428497959186,0.18144702700000082,coconut
22,16,27,29.1797902,90.27214288,6.006784979,188.9252083,9.744238764251737,0.5925925706447196,0.49321502100000014,coconut
27,8,30,26.44600063,98.29937782,6.008386282999999,221.2258168,9.987247656698244,0.26666665777777804,0.4916137170000008,coconut
22,8,33,28.43572863,95.8840407,5.665785202,203.9283708,9.880959501132681,0.2424242350780535,0.8342147979999996,coconut
28,27,32,28.94099669,93.00109012,5.764615485,191.7723087,9.788976058766945,0.8437499736328133,0.7353845149999998,coconut
23,21,26,26.45488737,93.45042636,5.901495543999999,149.2220255,9.542938105629377,0.8076922766272201,0.5985044560000006,coconut
37,5,34,25.79490531,93.84150618,5.779032666,152.42387119999995,9.568342430492278,0.1470588192041524,0.720967334,coconut
19,26,29,26.93141945,98.80313612,5.67154928,166.5712879,9.708613479442558,0.8965516932223554,0.8284507200000002,coconut
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,8.880765413809886,1.9583332517361145,0.7313247650000001,cotton
136,36,20,23.09595631,84.86275707,6.925412377000001,71.29581071,8.708038164539769,1.7999999100000044,0.4254123770000007,cotton
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,8.851825810819577,2.6111109660493907,1.1334374120000001,cotton
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,8.82303130675682,2.043478172022688,0.3273546679999999,cotton
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,8.908851780409435,1.652173841209833,0.3232835749999996,cotton
126,50,19,24.69457084,81.7358876,6.6287228360000015,78.58494391,8.767828967183734,2.631578808864273,0.12872283600000145,cotton
113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,8.956616976107103,2.049999897500005,0.7568775710000004,cotton
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,8.560895784797768,2.0454544524793428,0.05621461500000002,cotton
121,47,16,23.60564038,79.29573149,7.7232401510000015,72.49800885,8.656917331916782,2.937499816406261,1.2232401510000015,cotton
129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,8.647109386725742,2.727272603305791,0.5525514109999996,cotton
107,45,25,23.0865933,83.55546146,7.2277455160000015,71.84080724,8.700129859090218,1.7999999280000027,0.7277455160000015,cotton
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,8.806300498949916,3.2777775956790225,0.280530916,cotton
140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,8.576670261012799,2.5333331644444557,0.47856047700000026,cotton
102,49,21,24.69315538,84.84422454,6.253343655,89.799462,8.938527149654718,2.3333332222222274,0.2466563449999999,cotton
111,40,25,24.48469200000001,84.44932014,6.187455798999999,90.94342484,8.946519398886043,1.5999999360000026,0.3125442010000006,cotton
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,8.56922605609486,1.944444336419759,0.5576933660000005,cotton
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,8.866747027215032,2.68749983203126,0.22044976900000002,cotton
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,8.566750153200195,2.5555554135802545,0.06831049399999944,cotton
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,8.814248933314657,1.6249999322916695,0.9531062639999996,cotton
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,8.834627239238607,3.733333084444461,0.868258226,cotton
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,9.00190767176367,1.4999999375000026,0.8524018870000001,cotton
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,8.76361884750204,3.2222220432098863,0.1521436989999998,cotton
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,8.892859136329568,1.7499999270833364,0.35536820500000044,cotton
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,8.975160844745279,1.8636362789256236,0.8188021620000008,cotton
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,8.963516856223787,1.857142768707487,1.454629324,cotton
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,8.818864682870121,2.6086955387523676,0.29234784299999994,cotton
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,8.814697121231362,2.4210525041551314,0.13100529799999983,cotton
131,49,22,25.49848236,79.9751579,7.306918817000001,67.05961949,8.587484568865609,2.2272726260330624,0.8069188170000006,cotton
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,8.885324111761667,2.333333177777788,0.6017069560000001,cotton
108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,8.519074875044293,1.8947367423822765,0.7385668929999998,cotton
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,8.621773882775017,1.9565216540642758,1.4776512259999999,cotton
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,8.736316688849971,2.3181817128099222,0.5169241050000002,cotton
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,8.823621888885738,3.5294115570934377,0.2857239610000004,cotton
113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,8.945881321068915,1.8499999075000044,0.8934411549999997,cotton
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,8.920109869520957,3.2499997968750125,0.013931726000000033,cotton
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,8.920038259718062,2.9999998125000116,0.6759349620000004,cotton
113,38,25,22.00085141,79.47270984,7.388265887999999,90.42224164,8.880043111100612,1.5199999392000023,0.8882658879999994,cotton
111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,8.75245392457031,2.2777776512345747,0.39460181000000016,cotton
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,8.795520837957053,2.7894735373961295,0.08046344500000036,cotton
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,8.450519357698063,2.9999998125000116,0.19241414599999995,cotton
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,8.616149198108742,2.7058821937716355,0.43221485000000026,cotton
132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,8.899320198636945,1.8636362789256236,1.3108657529999999,cotton
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,8.83343817415467,2.4705880899654065,0.027541660999999884,cotton
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,9.001477403878166,1.9999999200000032,1.0694546010000003,cotton
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,8.855766271845175,2.055555441358031,0.5410655850000001,cotton
110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,8.667719584455881,1.5599999376000024,0.7087954559999998,cotton
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,8.831554253084533,1.9999998947368476,0.31434194599999987,cotton
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,8.703842845600455,1.5833332673611138,0.942217061,cotton
122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,8.78103196421942,2.352941038062292,0.35455895700000006,cotton
111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,8.824180738676608,3.333333111111126,1.3845504750000002,cotton
140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,8.69590460585362,2.352941038062292,0.49391421400000013,cotton
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,8.798439241747806,1.9999999000000048,0.9320437349999997,cotton
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,8.582657147195603,3.124999804687512,0.0019478919999995625,cotton
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,8.463978785627955,1.714285632653065,0.2947364659999998,cotton
118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,8.607959522136053,2.631578808864273,0.13918777299999974,cotton
103,51,20,22.80213132,84.14668447,7.0466074339999984,91.6389565,8.950547664728878,2.549999872500006,0.5466074339999984,cotton
133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,8.76296149691851,2.999999842105271,1.447011366,cotton
129,47,20,24.41212325,80.80343786,6.281913857999999,98.60457373,8.983262660254496,2.349999882500006,0.21808614200000065,cotton
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,8.528519023544238,2.736841961218844,0.38547412299999984,cotton
114,40,23,25.53676123,81.13668716,6.7539780610000015,95.4262599,8.95461817756818,1.7391303591682452,0.25397806100000153,cotton
131,60,17,25.32023717,81.79475917,7.4250413160000015,83.46532547,8.82879092044246,3.5294115570934377,0.9250413160000015,cotton
107,43,18,22.426733,81.53480799,6.745104394,65.54475812,8.58395036229151,2.3888887561728467,0.24510439400000017,cotton
123,44,21,25.78544484,75.00539324,7.6411165689999985,91.39578861,8.832905286252897,2.0952379954648572,1.1411165689999985,cotton
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,8.548293439049244,1.959999921600003,0.02986452199999956,cotton
119,44,15,22.14593688,82.85975490000001,7.091992365,60.65381719,8.522531005129593,2.933333137777791,0.5919923650000003,cotton
130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,8.951032113356304,3.105262994459842,0.02040379399999992,cotton
127,53,24,22.21506982,76.17851932,6.127939627999999,70.40557612,8.587538422315564,2.208333241319448,0.37206037200000086,cotton
134,52,18,23.9643129,76.59175937,7.994679507000001,76.13090645,8.671115285252002,2.8888887283950706,1.4946795070000007,cotton
109,36,18,25.40059227,76.53237965,7.524707577,62.51388670000001,8.473311627500287,1.999999888888895,1.024707577,cotton
100,48,17,23.7805123,83.03878838,7.827877817999999,66.26555904,8.613159834611306,2.82352924567475,1.3278778179999993,cotton
132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,8.466944826852291,2.736841961218844,0.06330823600000013,cotton
102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,8.643942212130742,1.4799999408000024,0.5920691009999999,cotton
